file_name,condition
43489251-43213da0,"Clear, Day"
813ac0fa-296a3536,"Rainy, Day"
803be978-c68c71b4,"Rainy, Day"
5bd89ff8-3cd95e28,"Rainy, Day"
36c0f89b-97a62370,"Clear, Day"
715f2dae-c440ed17,"Clear, Day"
9f68196b-664e9cf1,"Clear, Day"
34ab7999-00000000,"Clear, Day"
013ae324-36be6bc2,"Rainy, Day"
a110e9ed-9e1e288a,"Clear, Day"
2f4afe73-15471e0b,"Rainy, Day"
71064d01-f2f117ad,"Clear, Day"
4b94bae4-48184270,"Clear, Dawn/Dusk"
00e9be89-00001050,"Clear, Day"
3a539c42-cbb6bd93,"Clear, Day"
3f8bc7a4-cba11c8b,"Cloudy, Day"
c126dfe1-2a1c0ea8,"Clear, Day"
1d0b7c55-f4521fed,"Clear, Day"
25c289ee-ed6e3f58,"Clear, Day"
3c45725d-ec98fee2,"Clear, Day"
3cb86f14-f9c3efbb,"Clear, Day"
35c956c2-7984414e,"Rainy, Day"
4084a755-00000000,"Rainy, Day"
00e9be89-00001690,"Clear, Day"
6d1455b2-628487c3,"Rainy, Day"
baf019d9-da5f9843,"Clear, Day"
1ed883b8-80bb388d,"Clear, Day"
306caaa5-00000000,"Clear, Day"
0d606092-4866137c,"Clear, Day"
00e9be89-00001270,"Clear, Day"
33a093ec-1e240f9f,"Rainy, Day"
7b5ad498-ba0e828a,"Rainy, Night"
9b975a41-1b150816,"Clear, Day"
8b692650-fedf2702,"Clear, Day"
25ffab7f-4396364d,"Clear, Day"
5262ac9b-c6e68003,"Clear, Day"
53f06672-e942bc38,"Clear, Day"
5649b083-79c724a5,"Clear, Day"
6ea4cd53-adf2ad3a,"Clear, Day"
53ac0a14-59b81877,"Rainy, Day"
7d7142f2-a71412ce,"Rainy, Day"
5b1d2f41-b5040000,"Clear, Dawn/Dusk"
53bac676-91240001,"Clear, Day"
23f89fdc-d0a28157,"Rainy, Day"
051d6f8d-ab210000,"Cloudy, Day"
1c1de1e7-346d6219,"Cloudy, Day"
51fff027-6598f6c1,"Clear, Day"
5bd8cee3-67f9d477,"Clear, Day"
104048db-00000000,"Clear, Day"
ab2360f2-7704a1bf,"Clear, Day"
00e9be89-00001865,"Clear, Day"
6d805841-54db0849,"Clear, Day"
2cbcb585-57fd84a8,"Clear, Day"
496470d2-fcc72e11,"Rainy, Day"
6a3483f8-85900385,"Clear, Day"
94d4caa2-0b880cd8,"Cloudy, Day"
1017ef7a-779980f1,"Clear, Day"
b4f360ca-78e0a64c,"Rainy, Night"
1215f91d-98620000,"Rainy, Night"
5161f1e8-0b506db4,"Cloudy, Day"
9ea91c85-5398d4d6,"Rainy, Night"
68b8a0e5-bcbc3bb8,"Clear, Day"
27248c22-a748e30f,"Rainy, Day"
327e2f77-99160976,"Clear, Day"
0bcc752f-fd302777,"Clear, Day"
00e9be89-00001650,"Rainy, Day"
1dd36ede-a4772c2a,"Clear, Day"
602d4a8e-f0520579,"Rainy, Day"
93f4a763-0e26c204,"Rainy, Day"
69b8bd4e-7009d831,"Clear, Day"
16d24277-25eb1d38,"Clear, Day"
705c6dce-99361fa4,"Clear, Day"
09b41d3b-04e40000,"Clear, Day"
1d052365-9c944a48,"Rainy, Day"
4e7d1d15-a0813491,"Rainy, Day"
96da1b19-41411839,"Rainy, Day"
994e914e-0fca9347,"Rainy, Day"
3a2895be-61e80000,"Clear, Day"
580262f8-9439e313,"Clear, Day"
68a7e52a-65128de9,"Rainy, Day"
1064551d-375c7f31,"Clear, Day"
2aa8eb51-714a3bce,"Clear, Day"
0977bc8b-4dc8eea6,"Rainy, Day"
4b1a3616-b3ba2ff9,"Rainy, Day"
14f77bee-18e972e1,"Rainy, Day"
798ed431-8701a6ec,"Clear, Day"
62f8a87a-b4fa9969,"Clear, Day"
826b26e7-72730803,"Clear, Day"
4a592fc2-1f10618d,"Clear, Day"
b21c86ac-0dc77d82,"Clear, Day"
6f50042f-787d0094,"Clear, Day"
c324a11d-eaaeb859,"Clear, Day"
0ebcc3f8-820d55a0,"Rainy, Day"
73d972b6-17d447e3,"Rainy, Day"
00e9be89-00001180,"Clear, Day"
51fff027-0da18664,"Clear, Day"
5a8220cc-241fb4d3,"Clear, Day"
0e0ff624-53c9b3a8,"Clear, Dawn/Dusk"
ad9f7908-b3784f0f,"Clear, Day"
2005ff7a-00000000,"Clear, Day"
3ba04309-9cb1b58c,"Rainy, Day"
4d93c8f5-41e14195,"Clear, Day"
734ecaa0-995f416b,"Clear, Day"
24064698-54552b37,"Rainy, Day"
857bf9bc-a83d4e67,"Rainy, Night"
5a60425c-0c08b97c,"Clear, Day"
187b96b4-fb1694ba,"Clear, Day"
0d588ff8-22e9ece9,"Clear, Day"
1e5078ca-c7c2eddc,"Clear, Day"
b8f63f02-f3d4d3ef,"Clear, Day"
62b0602d-a6fe3678,"Rainy, Day"
737674b9-00000000,"Clear, Day"
00e9be89-00001000,"Clear, Day"
77c27140-ce4f8f5f,"Clear, Day"
5ab39cd7-ea0a60c3,"Clear, Day"
33b0459d-a9312046,"Clear, Day"
3473a5c0-dc454bd2,"Rainy, Day"
93a242ad-6862b165,"Rainy, Day"
bb793416-9423221d,"Rainy, Night"
6122e3d5-00000000,"Clear, Day"
4ac0332d-1afcf02c,"Clear, Day"
00e9be89-00001165,"Clear, Day"
0de6314f-75a8269d,"Cloudy, Day"
a17759bf-e2964a62,"Clear, Day"
94b64a82-cde9d928,"Clear, Day"
68852764-10271268,"Rainy, Day"
2f062a2f-c1f32b60,"Clear, Day"
0b73aac9-f53811e8,"Clear, Day"
1b99964b-ca91821b,"Clear, Day"
340257de-11697871,"Clear, Day"
1851ccee-0daa22a6,"Clear, Day"
02ea9e52-b4b02f95,"Clear, Day"
014474aa-accf35e1,"Rainy, Day"
57f4a232-3abf22c5,"Clear, Day"
65edc5a1-e865ab90,"Clear, Day"
89aee737-f8216328,"Clear, Day"
a33f0d40-35a07962,"Clear, Day"
4fb76fa0-43ae0c91,"Clear, Day"
1b2a2739-7022951c,"Rainy, Day"
fdf00ecc-30d49dac,"Clear, Day"
a775b107-9856bd54,"Rainy, Day"
7a32fc03-c1010e49,"Clear, Day"
14d7f440-023142b7,"Rainy, Day"
2ac03117-f314ded0,"Clear, Day"
6fdfef8c-818c9876,"Clear, Day"
11b47a8a-0dff1759,"Clear, Day"
36ae0153-0b30a49b,"Rainy, Day"
16ffb0a8-fda15d69,"Clear, Day"
48cf99b5-2537386b,"Clear, Day"
202391c5-d49bff01,"Clear, Day"
288b8fc3-00000000,"Clear, Day"
786d42cf-8f333c40,"Clear, Day"
abe43669-242c12bc,"Clear, Day"
a98db5bb-0b8a6e14,"Clear, Day"
2dc4e4d2-1e5bde2f,"Clear, Day"
c3130621-11b84f78,"Rainy, Day"
474103e0-9c0b555a,"Clear, Day"
780469a2-55dd835f,"Clear, Night"
307337bf-00000000,"Clear, Day"
398f1b83-bf0e0001,"Clear, Day"
8b85192b-78676551,"Rainy, Night"
2bcdafa3-0013d653,"Rainy, Dawn/Dusk"
115e4aff-00000000,"Clear, Night"
48cf99b5-429c9f58,"Clear, Day"
3726eb10-c5f11c20,"Clear, Day"
7571fd19-6fed0001,"Clear, Day"
45d7a5c3-bf5541c0,"Clear, Day"
a48909f7-54e4bcff,"Rainy, Day"
88a8e32c-1e2dff6c,"Clear, Dawn/Dusk"
802451d4-2ac2724b,"Clear, Day"
359c1280-00000000,"Clear, Day"
6cdf8491-402ff8fa,"Clear, Day"
011d593a-89158b9d,"Clear, Day"
6c6ea5d7-2bea120a,"Clear, Day"
02133057-fc70cc0e,"Clear, Day"
197c8ab8-da380000,"Clear, Day"
6b099ca0-fcc1ab52,"Rainy, Day"
beebb876-fec7bfc6,"Clear, Day"
1a2d0980-9f026712,"Clear, Day"
5e29809c-d78efa40,"Rainy, Day"
795d9635-00000000,"Clear, Day"
c3dc6d37-450bc114,"Clear, Day"
43508880-00000000,"Clear, Day"
ad5aedbd-ccc40e44,"Cloudy, Day"
1a92b5b9-8e6f0000,"Clear, Dawn/Dusk"
00e9be89-00001250,"Clear, Day"
b95709b5-53705d83,"Clear, Day"
087e6817-a5fcc785,"Clear, Day"
87ffcb7b-b1344d14,"Cloudy, Day"
c3cae07c-b1c025cf,"Clear, Day"
6a03307e-2110f9e2,"Clear, Day"
38948b5b-b9872a87,"Clear, Day"
350334d0-07862427,"Rainy, Day"
95fe3338-fe9ff521,"Rainy, Day"
20c18a94-e1f20000,"Clear, Day"
5804addd-c37259da,"Clear, Day"
bc1e4645-5c81c3c1,"Rainy, Day"
5b6e87d3-d1fe2836,"Clear, Day"
321aef24-4ca2f6c1,"Clear, Day"
5f7f036b-85ed1d29,"Clear, Day"
35bb1bdb-17716b31,"Clear, Day"
67848ef2-00000000,"Clear, Day"
73a1f742-63890001,"Clear, Night"
310af181-31c02847,"Clear, Day"
2f18ce79-eebfffac,"Clear, Day"
23831ce1-9f8a00da,"Clear, Day"
10c27164-370783f7,"Clear, Day"
057eea5e-7fe9cc1a,"Clear, Day"
17cc4c34-2d23045f,"Clear, Day"
719c41fe-00000000,"Rainy, Day"
24b9fcc7-daa32da5,"Rainy, Day"
44372d70-00000000,"Clear, Day"
1ab6ce5d-00000000,"Clear, Day"
7c5b3302-0d196977,"Clear, Day"
4e428182-340ffd70,"Clear, Day"
3e7b5e13-e0b6273a,"Clear, Day"
a5e2b88a-7f66a570,"Clear, Day"
7c180959-333171a1,"Rainy, Day"
26bd4851-fb48f355,"Clear, Day"
c6af6422-517e663a,"Clear, Day"
374a5b4e-8c4fc79d,"Clear, Day"
2c0dbb76-00000000,"Clear, Day"
378465c1-894b1418,"Rainy, Night"
0707ce29-00000000,"Clear, Day"
2b87633b-271c4f4d,"Clear, Day"
428a9218-00000000,"Clear, Day"
0c140522-190b25a3,"Clear, Day"
3d187d59-48023a43,"Clear, Day"
2c825617-0bbbc7b9,"Clear, Day"
3d50b2fd-031cce4f,"Rainy, Day"
17d1d81c-f5009383,"Clear, Day"
c2d051a0-31c90f75,"Clear, Day"
39ab3861-00000000,"Clear, Day"
56e16e1f-0084d9e2,"Clear, Day"
0651d531-11d90001,"Clear, Day"
3d9d2df7-33d3cc67,"Rainy, Day"
753f1a90-680d0001,"Cloudy, Night"
39964421-abb6de3b,"Clear, Day"
20652cf8-d2543276,"Rainy, Day"
a11b0da5-014d5c45,"Rainy, Night"
0dab617d-041fe342,"Cloudy, Day"
b3990aa9-8adaa51a,"Clear, Day"
6cc6d77b-6f1838d4,"Rainy, Day"
13288932-6c2af1b1,"Clear, Day"
761d7a7a-c9f9ce36,"Clear, Day"
41be2b90-2dd8025a,"Clear, Day"
0c113798-00000000,"Clear, Day"
76ef892d-f3ae0000,"Clear, Day"
0b2867ef-a6ca437b,"Clear, Night"
548c9526-8fa23f32,"Cloudy, Day"
2ff69cf9-71667966,"Cloudy, Day"
5936c112-cf762dcb,"Clear, Day"
1e813bee-53f6791a,"Rainy, Day"
1659fc2c-00000000,"Clear, Day"
c3981cf1-6e95c296,"Clear, Day"
befe15d9-e3db8d6b,"Clear, Day"
3dd41cf4-28991c3a,"Clear, Day"
44f176ed-eefe9667,"Clear, Day"
b6b047b4-3fccc761,"Clear, Day"
57c53979-37f1da14,"Rainy, Day"
33f572c4-bc2b2915,"Clear, Day"
2ee5b830-ded30000,"Clear, Day"
165fd452-cf58c843,"Clear, Day"
1d203ad8-54bff0e2,"Clear, Day"
3a9952b0-00000000,"Clear, Day"
5b7255d9-8ccb637f,"Clear, Day"
13db8748-a4771ddd,"Cloudy, Day"
b7d277b3-26d83b90,"Rainy, Day"
8907bd78-bbafe8b0,"Clear, Day"
bf9aa573-01b4b4f8,"Clear, Day"
3723f465-42573605,"Clear, Day"
0204aad7-05dbee41,"Clear, Day"
77c34108-35537ec6,"Rainy, Day"
76b72431-6af2245e,"Rainy, Night"
825ba985-e33ca705,"Rainy, Day"
1c564ec4-07e67942,"Rainy, Day"
0edee2c1-e740d94c,"Rainy, Day"
1caf91f0-ef1835eb,"Clear, Day"
bab692c9-efde0b04,"Clear, Day"
bab692c9-3cd892ff,"Clear, Day"
8e899c30-1e1e4c46,"Clear, Day"
07398e6d-65825072,"Rainy, Day"
11ee5291-00000000,"Clear, Day"
440ae5e7-00000000,"Cloudy, Day"
4043e458-64f2438b,"Clear, Day"
2bc46f10-0cfb6827,"Clear, Day"
7b3ee12a-26590000,"Rainy, Day"
ab26215a-5559bf43,"Clear, Day"
41b44acb-00000000,"Clear, Day"
636e1090-e5fb0001,"Clear, Day"
00e9be89-00001080,"Clear, Day"
5dc0ab8c-21260000,"Cloudy, Day"
00e9be89-00001210,"Cloudy, Day"
00e9be89-00001875,"Rainy, Day"
1fa8aed6-2e4ce3dd,"Clear, Day"
0bc0b27e-b932a660,"Clear, Day"
0d851a77-00000000,"Clear, Day"
1189ae68-474270b3,"Clear, Day"
6d25e02d-00000000,"Clear, Day"
2c7c867b-76a20bbe,"Clear, Day"
2cc13ea7-6bbf7d06,"Clear, Day"
1bf39e27-8dcb9e6a,"Rainy, Day"
100eb809-0609f5a0,"Clear, Day"
182dc406-bf42c505,"Rainy, Day"
9fd7efc6-a48fd2b1,"Clear, Day"
6ad7bdd1-7445276d,"Clear, Day"
5ce12110-4dc0f205,"Clear, Day"
5dc0ab8c-21260001,"Cloudy, Day"
72a7672e-6da4cfe8,"Clear, Day"
c1978334-ee0b01df,"Rainy, Night"
999781fe-ea7de1af,"Cloudy, Day"
67376144-36aae9ca,"Cloudy, Day"
028759b4-00000000,"Clear, Day"
206046c4-81261502,"Clear, Day"
0378d8dc-92df2dd4,"Clear, Day"
143da8e5-e5ed5d11,"Clear, Day"
55856ef6-58df3fa3,"Clear, Day"
4ff7d9e8-db6c85a9,"Clear, Day"
2cb6069b-e5b3381f,"Clear, Day"
46d07ebf-4aa62be8,"Clear, Day"
2b83bd64-ce6e788c,"Rainy, Day"
20d09c67-1b2b8be1,"Rainy, Day"
33fd1ff0-36b3f055,"Clear, Day"
108c0ff8-0d85e6ec,"Clear, Day"
004fd763-ad4c2b9c,"Rainy, Day"
00e9be89-00001555,"Clear, Day"
00e9be89-00001135,"Clear, Day"
717d34d9-95071719,"Clear, Day"
74e4e064-7956087d,"Rainy, Day"
1ac90b0a-d7cdaea5,"Clear, Day"
21fc92ba-78901f7a,"Clear, Day"
75b3cdd3-693be8b6,"Clear, Day"
448b95ae-00000000,"Rainy, Day"
6dbb5896-ec2238b3,"Clear, Night"
6dc31a10-a4a24f1e,"Cloudy, Day"
16e186ec-00000000,"Clear, Day"
5ad54592-aebe0001,"Clear, Day"
2c50f406-61e1300f,"Clear, Day"
5d2d790d-3d1b8b5d,"Clear, Day"
8cb281a4-145328a9,"Clear, Day"
5b3d84de-df895ab9,"Clear, Day"
b1f0efd9-37a14dda,"Clear, Day"
4a75d312-b4309351,"Clear, Day"
4757fb74-9e7f0ca2,"Rainy, Day"
1af55d81-20ae3997,"Clear, Day"
46429fa6-7a32676e,"Clear, Day"
631e93e3-6175e30b,"Clear, Day"
156b8888-21100000,"Clear, Day"
3543e471-00000000,"Clear, Day"
72ade51e-b92eb73e,"Clear, Day"
1c1de1e7-ba93f9ae,"Clear, Day"
6b635d61-2761c9f8,"Rainy, Day"
211870cb-752b1b8c,"Clear, Day"
53689ded-3f71b798,"Rainy, Day"
3a036e07-c4503f37,"Clear, Day"
3924f539-a72e7cc6,"Clear, Day"
4faabd52-4948c2aa,"Clear, Day"
4256a06a-1ccb3344,"Clear, Day"
a7825612-4eb00b8d,"Rainy, Day"
22222d41-159ca7ce,"Clear, Day"
50d4e41a-79358776,"Clear, Day"
269d6c44-e0d39ef8,"Clear, Day"
4d7621dc-906515f6,"Clear, Day"
24bff1fe-5824eac7,"Cloudy, Dawn/Dusk"
6708effa-b140a0f3,"Clear, Night"
8155f34a-350b3a91,"Rainy, Day"
a544d53f-67e56c83,"Clear, Day"
1be4f0fb-18e6ba6f,"Clear, Day"
38fb606f-95e5746c,"Rainy, Day"
00e9be89-00001440,"Clear, Day"
012e0351-723ac360,"Rainy, Day"
21e9efcf-d90a498a,"Clear, Day"
7b1bd254-4ba1ed1d,"Clear, Day"
4fb2303a-00000000,"Clear, Day"
3ea83365-8a41b716,"Clear, Day"
bb6e9fc4-35369ff6,"Clear, Day"
6abbdc86-f7e146b1,"Clear, Day"
93a17dad-afed874b,"Rainy, Day"
37715d92-e861c93b,"Clear, Day"
6605c97a-70fb0caa,"Clear, Day"
6319586d-00000000,"Clear, Dawn/Dusk"
3b11e95c-5b124c33,"Clear, Day"
a1186e90-f66c3825,"Clear, Day"
0cafe7ab-e22edf50,"Clear, Day"
065e0b3e-9ab86077,"Clear, Day"
61bfedfd-8c708f44,"Clear, Day"
ad0b7d33-16243e40,"Clear, Day"
3fb19921-5160e98a,"Clear, Day"
59fb45c1-6aa596f0,"Clear, Day"
71d0057e-85473da7,"Clear, Day"
18a439d8-0dd81828,"Rainy, Day"
22496812-4684b2ad,"Clear, Day"
4ef407cc-87b5bc02,"Clear, Day"
444450f8-eb43d2b7,"Clear, Day"
2f78a740-03da6af0,"Rainy, Day"
00e9be89-00001060,"Clear, Day"
bff7091d-346e6f58,"Clear, Day"
43d4a202-ca890610,"Clear, Day"
70e1ca9d-bc9e84c3,"Clear, Day"
384a88d4-259f71f6,"Rainy, Day"
b4e7cde5-3ae908a3,"Clear, Day"
6aeb3c85-3f3b2406,"Cloudy, Day"
49c6e2f0-00000000,"Clear, Day"
3b98cd83-f7f83195,"Clear, Day"
0e2f075d-c71b5ccf,"Clear, Day"
bc6dd79a-fa684758,"Clear, Day"
094647f9-8af4a174,"Clear, Dawn/Dusk"
1d5cf5b0-aebb3ba4,"Clear, Day"
0f3a30a8-00000000,"Cloudy, Day"
36f2e063-00000000,"Clear, Day"
76fd6994-7695aeae,"Rainy, Day"
0b6a1bf6-efa486cd,"Rainy, Day"
b08cff3e-21c6ff47,"Clear, Day"
a05d691c-ad9a53e3,"Clear, Day"
7b4fd7ec-9b3ccf2a,"Rainy, Day"
3dcf5562-34f4dbf3,"Clear, Day"
454ae37b-6b1c381c,"Rainy, Day"
abd2da13-659c6ce9,"Clear, Day"
0e8c2d15-27cabc30,"Clear, Day"
4c45e4fb-4242918e,"Clear, Day"
637d3eb2-9a24493f,"Rainy, Day"
87f7584a-309bc9ee,"Clear, Day"
04c2e54b-379724d4,"Clear, Day"
5fcb2ae7-1e4db63c,"Clear, Day"
2aa7c61a-a94413a8,"Rainy, Day"
744d7642-b9487711,"Clear, Day"
1608cfe7-32da2c5d,"Clear, Day"
82066fbf-9c68e301,"Clear, Day"
6662b37f-9e4982b2,"Clear, Day"
440ae5e7-d8300001,"Cloudy, Day"
10bddcb9-4a40d217,"Clear, Day"
196d16dd-e26c2301,"Rainy, Day"
79062d5b-4935cc23,"Rainy, Day"
3ae78800-940d52c9,"Rainy, Day"
96929662-36778607,"Clear, Night"
c1f7cec6-549a06ac,"Clear, Day"
9ad35342-beecd077,"Clear, Day"
28317053-30401ce0,"Clear, Day"
a5e44577-be39de51,"Rainy, Day"
0e46d6a2-317f7ded,"Rainy, Day"
3de9984e-3a593fb4,"Clear, Day"
1a6fc36a-a1027474,"Clear, Day"
1d9f705e-486c7ffb,"Clear, Day"
79b449ab-2af68ac0,"Clear, Day"
8df85cae-8e8b7b6e,"Clear, Day"
6980d3f6-642fc320,"Clear, Day"
61c2768a-7a530c0e,"Clear, Day"
467773ee-fa07d52d,"Rainy, Day"
4ef11de7-33269698,"Clear, Day"
0ab72d5d-af77406b,"Clear, Day"
4ea3afd7-cb743226,"Rainy, Day"
2cd03449-79d5b3f3,"Clear, Day"
57c53979-79ce5d05,"Rainy, Day"
5d6b30dd-5b97dc66,"Rainy, Day"
a9c4268f-e909cebd,"Clear, Day"
1d8a534a-eb837a5d,"Clear, Day"
8759dd07-d2c8a3ec,"Rainy, Day"
3b74ecbe-2d54cc90,"Clear, Day"
b803d91d-671b8cff,"Clear, Day"
497ff2a0-9da75d98,"Rainy, Day"
5bf38500-01c9d7de,"Rainy, Day"
b91ddba0-946e0059,"Clear, Day"
0a1d6940-9acd0000,"Rainy, Day"
553e4a19-494d0000,"Clear, Day"
44a80cac-1c1b6114,"Clear, Day"
5a0402b5-79ff9ae5,"Rainy, Day"
53d7d2e9-8d1864d4,"Rainy, Day"
36c96705-e2bb365a,"Rainy, Day"
a629aa2c-e992ca2d,"Clear, Day"
690011c7-b6935be2,"Clear, Day"
af1bce5f-37f3b30d,"Clear, Day"
2cbaf528-ed95052e,"Clear, Day"
89136a23-8d74f32f,"Clear, Day"
0dc5eff4-9ebc6928,"Cloudy, Day"
1570f24f-00000000,"Clear, Day"
6bc3cef7-14c3b0b7,"Clear, Night"
c2e294a9-cd5c3b02,"Rainy, Day"
12b968bf-00000000,"Clear, Day"
554d7cd5-a32486dd,"Clear, Day"
593e38fb-c59e1e7b,"Clear, Day"
0c28dcae-7f85dd38,"Clear, Day"
201587a9-f1157d3b,"Rainy, Day"
3fad9720-46efbf9b,"Rainy, Day"
5e7e9486-61749c86,"Cloudy, Dawn/Dusk"
11886292-7b112025,"Rainy, Day"
9b970e47-a9867ff0,"Clear, Day"
12a3bfc4-6c271e39,"Clear, Day"
22e34461-944f137b,"Rainy, Day"
381d0a50-01ecc550,"Clear, Day"
0dca1cba-00000000,"Clear, Day"
30cd8670-7d050000,"Cloudy, Day"
930d5775-70a083a0,"Clear, Day"
5912fad1-49960000,"Clear, Day"
72b2ae75-10ac38cb,"Clear, Day"
5a5da40d-20b00001,"Clear, Night"
0ed0d326-f3689a47,"Clear, Day"
c8e01103-9ff8595d,"Rainy, Day"
2781fc77-72324902,"Clear, Day"
7494f9b1-d83d0001,"Rainy, Day"
34eb51fe-c704bc53,"Cloudy, Day"
95b15293-8362e693,"Clear, Day"
7291f215-f66e0000,"Clear, Day"
6037c2ed-70d9980c,"Rainy, Day"
78d04a77-00000000,"Rainy, Day"
04b72436-0d8ef43c,"Clear, Day"
8676decc-9ecfdb8b,"Clear, Day"
0a6ecbf7-90caa82c,"Clear, Day"
854b1366-8e4e39c4,"Rainy, Day"
76af2305-2b561973,"Rainy, Day"
73ccec16-270f5ee8,"Clear, Day"
2b3c58a3-c28af8f9,"Clear, Day"
4f2fa934-fb0b4f65,"Rainy, Day"
ac7b2845-f03ae548,"Clear, Day"
6373f376-66d5d110,"Clear, Day"
0d1dd928-2d09a570,"Clear, Day"
6c1926b0-6fdf66e4,"Rainy, Day"
ae36472e-3e8ac039,"Clear, Day"
100e9dbc-452f0000,"Rainy, Day"
6df3c1f4-80e4c6f8,"Rainy, Day"
4bfac9ce-e9f106e0,"Rainy, Day"
2e6af1cd-7fc4927c,"Clear, Day"
7c41cf2d-00000000,"Clear, Day"
c3f1aefa-b66cbd5d,"Clear, Day"
3b83ff4f-1a0a5fa4,"Rainy, Day"
35e969f3-00000000,"Clear, Day"
7944f396-d70990af,"Clear, Day"
25606b41-016a0000,"Clear, Day"
241f0351-157cdf3d,"Rainy, Night"
6630586c-00000000,"Clear, Day"
00e9be89-00000150,"Clear, Day"
8e3824b8-0728c159,"Clear, Day"
9427e01b-d903c8d7,"Clear, Day"
07dbeef2-301c99ae,"Clear, Day"
6e6fd61d-9029f320,"Clear, Night"
05e36850-efef8502,"Rainy, Day"
2a86bd58-e7ee0000,"Clear, Night"
2a20ea64-d1c32038,"Clear, Day"
58a07bcd-882f7f35,"Rainy, Day"
018a07ca-00000000,"Clear, Day"
8dacce2d-7310ed9a,"Clear, Day"
657388f8-00000000,"Clear, Day"
67d446b2-34892a52,"Clear, Day"
5257eae2-333fb57e,"Clear, Day"
a400f1cf-86db5048,"Clear, Day"
5f6197ca-549a0000,"Clear, Day"
00de5508-00000000,"Clear, Day"
5db5eb44-b638bce5,"Clear, Day"
62ce1fd4-eb0c448f,"Rainy, Day"
4f416f33-873d3819,"Clear, Dawn/Dusk"
4ee58084-212775e5,"Clear, Day"
2d3734da-e7e6f31c,"Cloudy, Day"
7a15e236-cf9af4e0,"Rainy, Day"
00495359-1d04dd8a,"Clear, Day"
12657f19-ce930001,"Clear, Day"
917b9dd0-73b84c3a,"Cloudy, Day"
77980c40-abb2a540,"Rainy, Day"
6b091809-025b9c18,"Clear, Day"
6b3ef5e1-3e19e25d,"Clear, Day"
b3432539-8f9fc466,"Clear, Day"
65da0452-0b8adc73,"Rainy, Day"
06a9e960-0b4cad11,"Clear, Day"
2ad035f4-cd94d608,"Clear, Day"
8ca414ba-053096c5,"Clear, Day"
05793eab-00000000,"Clear, Day"
30b16a45-09d506b9,"Clear, Day"
2677b1c4-00000000,"Clear, Day"
608d944f-6d009d89,"Clear, Day"
be3159f3-16212270,"Rainy, Day"
4814383d-15a492b3,"Rainy, Day"
41eacba2-f01f3344,"Clear, Night"
6d2a1ecf-34879905,"Clear, Day"
2c783792-bf36f7fd,"Clear, Day"
53e84a9c-54e782d2,"Clear, Day"
135a9651-48e520bd,"Clear, Day"
08cc3547-a9930000,"Clear, Day"
a72bedd0-7e6faf65,"Clear, Day"
92e3c2b8-503a197d,"Rainy, Night"
7023e3a7-d9ccd3a4,"Clear, Day"
8891666c-90c921b0,"Rainy, Day"
6f8efafd-4dda6171,"Cloudy, Day"
2a868fd5-06f5f7fe,"Cloudy, Day"
0d1fc580-61bbac5d,"Clear, Day"
621fb031-8e212444,"Clear, Day"
c0677163-c63c7c95,"Clear, Day"
455e4f3d-676f809a,"Cloudy, Day"
6e243794-054d1701,"Clear, Day"
4006cd57-6678c2a1,"Clear, Day"
4c3bf807-021593bc,"Clear, Day"
6c5c8d04-35e93fca,"Clear, Day"
4d569119-99220cfa,"Clear, Dawn/Dusk"
75a9066b-e8cbd8c2,"Clear, Day"
5e4b3dc5-d4b04e70,"Rainy, Day"
9391801a-aa362940,"Rainy, Day"
3caf91f3-5681ce17,"Cloudy, Dawn/Dusk"
7fc69e06-c26e122e,"Clear, Day"
b0620cfa-3b082657,"Clear, Day"
fdb7ff6e-bcaa5d96,"Clear, Day"
00e9be89-00001185,"Clear, Day"
17d109b3-0355b96e,"Clear, Day"
3c605e1e-65dcc698,"Clear, Day"
800a54e8-d363c28f,"Clear, Day"
1f44d8f2-d8226ba4,"Clear, Day"
3b01486a-cebd0001,"Clear, Day"
3ef7bb72-f5d465ea,"Clear, Day"
0e8e5273-5fd9ed6c,"Rainy, Day"
8503e27b-35dd625c,"Clear, Day"
7b966290-00000000,"Rainy, Day"
94ea1da6-d84cab67,"Rainy, Day"
6dd101c6-5ff211b6,"Clear, Day"
2fac89c0-646c7f41,"Clear, Day"
08e3c891-54afd74c,"Clear, Day"
a46dc481-4e28528b,"Clear, Day"
3dab4537-aeb6078d,"Rainy, Day"
60ee9fc7-ead50000,"Clear, Day"
291dee4f-d2d55c47,"Rainy, Day"
6f344cb7-e84866ea,"Clear, Day"
4f65158d-00000000,"Clear, Day"
2ff2a835-28c4ce56,"Clear, Day"
87e78191-51478b69,"Clear, Day"
a797a199-03e87b71,"Clear, Day"
74bf2c3e-19221dfa,"Clear, Day"
2ae2f166-b669f0bb,"Rainy, Day"
0e76aa4d-8b4b4a9f,"Clear, Day"
4f8a10d3-ba5b0001,"Clear, Day"
67bd62fb-66d03cf2,"Clear, Day"
b090bc5d-79803e42,"Clear, Day"
135a9651-46c972b3,"Clear, Day"
c7d8260d-e1f6b3f8,"Clear, Day"
2d5aa536-8ae7b333,"Clear, Day"
58c77712-74d05e2e,"Clear, Day"
97b43230-6e49c6e4,"Clear, Day"
7abfb361-ad1b41e8,"Clear, Night"
580b24f0-b0277e8d,"Rainy, Day"
c0d8d6d0-f2152200,"Rainy, Day"
5f54fb1b-9176aae7,"Rainy, Day"
7ab5b5c9-7b15b88f,"Clear, Day"
