image_index,context_name,context_frame,camera_id,condition
23067,2899997824484054994_320_000_340_000,1553283027887909,0,"Day,Clear,Bad lighting"
23068,2899997824484054994_320_000_340_000,1553283027887909,1,"Day,Clear,Bad lighting"
23069,2899997824484054994_320_000_340_000,1553283027887909,2,"Day,Clear,Bad lighting"
23070,2899997824484054994_320_000_340_000,1553283028087913,0,"Day,Rain,Bad lighting"
23071,2899997824484054994_320_000_340_000,1553283028087913,1,"Day,Clear,Bad lighting"
23072,2899997824484054994_320_000_340_000,1553283028087913,2,"Day,Clear,Bad lighting"
23073,2899997824484054994_320_000_340_000,1553283028487906,0,"Day,Rain,Bad lighting"
23074,2899997824484054994_320_000_340_000,1553283028487906,1,"Day,Clear,Bad lighting"
23075,2899997824484054994_320_000_340_000,1553283028487906,2,"Day,Clear,Bad lighting"
23076,2899997824484054994_320_000_340_000,1553283032287921,0,"Day,Rain,Bad lighting"
23077,2899997824484054994_320_000_340_000,1553283032287921,1,"Day,Clear,Bad lighting"
23078,2899997824484054994_320_000_340_000,1553283032287921,2,"Day,Clear,Bad lighting"
23079,2899997824484054994_320_000_340_000,1553283032687897,0,"Day,Rain,Bad lighting"
23080,2899997824484054994_320_000_340_000,1553283032687897,1,"Day,Clear,Bad lighting"
23081,2899997824484054994_320_000_340_000,1553283032687897,2,"Day,Clear,Bad lighting"
23082,2899997824484054994_320_000_340_000,1553283032887895,0,"Day,Rain,Bad lighting"
23083,2899997824484054994_320_000_340_000,1553283032887895,1,"Day,Clear,Bad lighting"
23084,2899997824484054994_320_000_340_000,1553283032887895,2,"Day,Clear,Bad lighting"
23085,2899997824484054994_320_000_340_000,1553283033087904,0,"Day,Rain,Bad lighting"
23086,2899997824484054994_320_000_340_000,1553283033087904,1,"Day,Clear,Bad lighting"
23087,2899997824484054994_320_000_340_000,1553283033087904,2,"Day,Clear,Bad lighting"
23088,2899997824484054994_320_000_340_000,1553283033487913,0,"Day,Clear,Bad lighting"
23089,2899997824484054994_320_000_340_000,1553283033487913,1,"Day,Clear,Bad lighting"
23090,2899997824484054994_320_000_340_000,1553283033487913,2,"Day,Clear,Bad lighting"
23091,2899997824484054994_320_000_340_000,1553283037287907,0,"Day,Rain,Bad lighting"
23092,2899997824484054994_320_000_340_000,1553283037287907,1,"Day,Clear,Bad lighting"
23093,2899997824484054994_320_000_340_000,1553283037287907,2,"Day,Clear,Bad lighting"
23094,2899997824484054994_320_000_340_000,1553283037687832,0,"Day,Clear,Bad lighting"
23095,2899997824484054994_320_000_340_000,1553283037687832,1,"Day,Clear,Bad lighting"
23096,2899997824484054994_320_000_340_000,1553283037687832,2,"Day,Clear,Bad lighting"
23097,2899997824484054994_320_000_340_000,1553283037887810,0,"Day,Clear,Bad lighting"
23098,2899997824484054994_320_000_340_000,1553283037887810,1,"Day,Clear,Bad lighting"
23099,2899997824484054994_320_000_340_000,1553283037887810,2,"Day,Clear,Bad lighting"
23100,2899997824484054994_320_000_340_000,1553283038087851,0,"Day,Rain,Bad lighting"
23101,2899997824484054994_320_000_340_000,1553283038087851,1,"Day,Clear,Bad lighting"
23102,2899997824484054994_320_000_340_000,1553283038087851,2,"Day,Clear,Bad lighting"
23103,2899997824484054994_320_000_340_000,1553283038487875,0,"Day,Rain,Bad lighting"
23104,2899997824484054994_320_000_340_000,1553283038487875,1,"Day,Rain,Bad lighting"
23105,2899997824484054994_320_000_340_000,1553283038487875,2,"Day,Clear,Bad lighting"
23106,2919021496271356282_2300_000_2320_000,1508199136417019,0,"Day,Clear,Bad lighting"
23107,2919021496271356282_2300_000_2320_000,1508199136417019,1,"Day,Rain,Bad lighting"
23108,2919021496271356282_2300_000_2320_000,1508199136417019,2,"Day,Rain,Bad lighting"
23109,2919021496271356282_2300_000_2320_000,1508199136817023,0,"Day,Clear,Bad lighting"
23110,2919021496271356282_2300_000_2320_000,1508199136817023,1,"Day,Rain,Bad lighting"
23111,2919021496271356282_2300_000_2320_000,1508199136817023,2,"Day,Clear,Bad lighting"
23112,2919021496271356282_2300_000_2320_000,1508199137017050,0,"Day,Clear,Bad lighting"
23113,2919021496271356282_2300_000_2320_000,1508199137017050,1,"Day,Rain,Bad lighting"
23114,2919021496271356282_2300_000_2320_000,1508199137017050,2,"Day,Clear,Bad lighting"
23115,2919021496271356282_2300_000_2320_000,1508199137217030,0,"Day,Clear,Bad lighting"
23116,2919021496271356282_2300_000_2320_000,1508199137217030,1,"Day,Rain,Bad lighting"
23117,2919021496271356282_2300_000_2320_000,1508199137217030,2,"Day,Clear,Bad lighting"
23118,2919021496271356282_2300_000_2320_000,1508199137617023,0,"Day,Clear,Bad lighting"
23119,2919021496271356282_2300_000_2320_000,1508199137617023,1,"Day,Fog,Bad lighting"
23120,2919021496271356282_2300_000_2320_000,1508199137617023,2,"Day,Rain,Bad lighting"
23121,2919021496271356282_2300_000_2320_000,1508199141417078,0,"Day,Clear,Bad lighting"
23122,2919021496271356282_2300_000_2320_000,1508199141417078,1,"Day,Fog,Bad lighting"
23123,2919021496271356282_2300_000_2320_000,1508199141417078,2,"Day,Clear,Bad lighting"
23124,2919021496271356282_2300_000_2320_000,1508199141817100,0,"Day,Clear,Bad lighting"
23125,2919021496271356282_2300_000_2320_000,1508199141817100,1,"Day,Clear,Bad lighting"
23126,2919021496271356282_2300_000_2320_000,1508199141817100,2,"Day,Clear,Bad lighting"
23127,2919021496271356282_2300_000_2320_000,1508199142017068,0,"Day,Clear,Bad lighting"
23128,2919021496271356282_2300_000_2320_000,1508199142017068,1,"Day,Fog,Bad lighting"
23129,2919021496271356282_2300_000_2320_000,1508199142017068,2,"Day,Clear,Bad lighting"
23130,2919021496271356282_2300_000_2320_000,1508199142216998,0,"Day,Clear,Bad lighting"
23131,2919021496271356282_2300_000_2320_000,1508199142216998,1,"Day,Clear,Bad lighting"
23132,2919021496271356282_2300_000_2320_000,1508199142216998,2,"Day,Clear,Bad lighting"
23133,2919021496271356282_2300_000_2320_000,1508199142616856,0,"Day,Clear,Bad lighting"
23134,2919021496271356282_2300_000_2320_000,1508199142616856,1,"Day,Clear,Bad lighting"
23135,2919021496271356282_2300_000_2320_000,1508199142616856,2,"Day,Clear,Bad lighting"
23136,2919021496271356282_2300_000_2320_000,1508199146417044,0,"Day,Clear,Bad lighting"
23137,2919021496271356282_2300_000_2320_000,1508199146417044,1,"Day,Clear,Bad lighting"
23138,2919021496271356282_2300_000_2320_000,1508199146417044,2,"Day,Rain,Bad lighting"
23139,2919021496271356282_2300_000_2320_000,1508199146817086,0,"Day,Clear,Bad lighting"
23140,2919021496271356282_2300_000_2320_000,1508199146817086,1,"Day,Clear,Bad lighting"
23141,2919021496271356282_2300_000_2320_000,1508199146817086,2,"Day,Rain,Bad lighting"
23142,2919021496271356282_2300_000_2320_000,1508199147017115,0,"Day,Clear,Bad lighting"
23143,2919021496271356282_2300_000_2320_000,1508199147017115,1,"Day,Clear,Bad lighting"
23144,2919021496271356282_2300_000_2320_000,1508199147017115,2,"Day,Rain,Bad lighting"
23145,2919021496271356282_2300_000_2320_000,1508199147217145,0,"Day,Clear,Bad lighting"
23146,2919021496271356282_2300_000_2320_000,1508199147217145,1,"Day,Clear,Bad lighting"
23147,2919021496271356282_2300_000_2320_000,1508199147217145,2,"Day,Rain,Bad lighting"
23148,2919021496271356282_2300_000_2320_000,1508199147617214,0,"Day,Clear,Bad lighting"
23149,2919021496271356282_2300_000_2320_000,1508199147617214,1,"Day,Clear,Bad lighting"
23150,2919021496271356282_2300_000_2320_000,1508199147617214,2,"Day,Rain,Bad lighting"
23151,2919021496271356282_2300_000_2320_000,1508199151416964,0,"Day,Clear,Bad lighting"
23152,2919021496271356282_2300_000_2320_000,1508199151416964,1,"Day,Clear,Bad lighting"
23153,2919021496271356282_2300_000_2320_000,1508199151416964,2,"Day,Clear,Bad lighting"
23154,2919021496271356282_2300_000_2320_000,1508199151816845,0,"Day,Clear,Bad lighting"
23155,2919021496271356282_2300_000_2320_000,1508199151816845,1,"Day,Clear,Bad lighting"
23156,2919021496271356282_2300_000_2320_000,1508199151816845,2,"Day,Rain,Bad lighting"
23157,2919021496271356282_2300_000_2320_000,1508199152016806,0,"Day,Fog,Bad lighting"
23158,2919021496271356282_2300_000_2320_000,1508199152016806,1,"Day,Clear,Bad lighting"
23159,2919021496271356282_2300_000_2320_000,1508199152016806,2,"Day,Rain,Bad lighting"
23160,2919021496271356282_2300_000_2320_000,1508199152216841,0,"Day,Clear,Bad lighting"
23161,2919021496271356282_2300_000_2320_000,1508199152216841,1,"Day,Clear,Bad lighting"
23162,2919021496271356282_2300_000_2320_000,1508199152216841,2,"Day,Clear,Bad lighting"
23163,2919021496271356282_2300_000_2320_000,1508199152616990,0,"Day,Clear,Bad lighting"
23164,2919021496271356282_2300_000_2320_000,1508199152616990,1,"Day,Clear,Bad lighting"
23165,2919021496271356282_2300_000_2320_000,1508199152616990,2,"Day,Clear,Bad lighting"
23166,2922309829144504838_1840_000_1860_000,1558483979822504,0,"Day,Clear,Bad lighting"
23167,2922309829144504838_1840_000_1860_000,1558483979822504,1,"Day,Clear,Bad lighting"
23168,2922309829144504838_1840_000_1860_000,1558483979822504,2,"Day,Clear,Bad lighting"
23169,2922309829144504838_1840_000_1860_000,1558483980222528,0,"Day,Clear,Bad lighting"
23170,2922309829144504838_1840_000_1860_000,1558483980222528,1,"Day,Clear,Bad lighting"
23171,2922309829144504838_1840_000_1860_000,1558483980222528,2,"Day,Clear,Bad lighting"
23172,2922309829144504838_1840_000_1860_000,1558483980422575,0,"Day,Clear,Bad lighting"
23173,2922309829144504838_1840_000_1860_000,1558483980422575,1,"Day,Clear,Bad lighting"
23174,2922309829144504838_1840_000_1860_000,1558483980422575,2,"Day,Clear,Bad lighting"
23175,2922309829144504838_1840_000_1860_000,1558483980622583,0,"Day,Clear,Bad lighting"
23176,2922309829144504838_1840_000_1860_000,1558483980622583,1,"Day,Clear,Bad lighting"
23177,2922309829144504838_1840_000_1860_000,1558483980622583,2,"Day,Clear,Bad lighting"
23178,2922309829144504838_1840_000_1860_000,1558483981022707,0,"Day,Clear,Bad lighting"
23179,2922309829144504838_1840_000_1860_000,1558483981022707,1,"Day,Clear,Bad lighting"
23180,2922309829144504838_1840_000_1860_000,1558483981022707,2,"Day,Clear,Bad lighting"
23181,2922309829144504838_1840_000_1860_000,1558483984822484,0,"Day,Clear,Bad lighting"
23182,2922309829144504838_1840_000_1860_000,1558483984822484,1,"Day,Clear,Bad lighting"
23183,2922309829144504838_1840_000_1860_000,1558483984822484,2,"Day,Clear,Bad lighting"
23184,2922309829144504838_1840_000_1860_000,1558483985222489,0,"Day,Rain,Bad lighting"
23185,2922309829144504838_1840_000_1860_000,1558483985222489,1,"Day,Clear,Bad lighting"
23186,2922309829144504838_1840_000_1860_000,1558483985222489,2,"Day,Rain,Bad lighting"
23187,2922309829144504838_1840_000_1860_000,1558483985422537,0,"Day,Clear,Bad lighting"
23188,2922309829144504838_1840_000_1860_000,1558483985422537,1,"Day,Clear,Bad lighting"
23189,2922309829144504838_1840_000_1860_000,1558483985422537,2,"Day,Rain,Bad lighting"
23190,2922309829144504838_1840_000_1860_000,1558483985622524,0,"Day,Clear,Bad lighting"
23191,2922309829144504838_1840_000_1860_000,1558483985622524,1,"Day,Rain,Bad lighting"
23192,2922309829144504838_1840_000_1860_000,1558483985622524,2,"Day,Rain,Bad lighting"
23193,2922309829144504838_1840_000_1860_000,1558483986022380,0,"Day,Clear,Bad lighting"
23194,2922309829144504838_1840_000_1860_000,1558483986022380,1,"Day,Snow,Bad lighting"
23195,2922309829144504838_1840_000_1860_000,1558483986022380,2,"Day,Rain,Bad lighting"
23196,2922309829144504838_1840_000_1860_000,1558483989822214,0,"Day,Clear,Bad lighting"
23197,2922309829144504838_1840_000_1860_000,1558483989822214,1,"Day,Clear,Bad lighting"
23198,2922309829144504838_1840_000_1860_000,1558483989822214,2,"Day,Clear,Bad lighting"
23199,2922309829144504838_1840_000_1860_000,1558483990222066,0,"Day,Snow,Bad lighting"
23200,2922309829144504838_1840_000_1860_000,1558483990222066,1,"Day,Clear,Bad lighting"
23201,2922309829144504838_1840_000_1860_000,1558483990222066,2,"Day,Clear,Bad lighting"
23202,2922309829144504838_1840_000_1860_000,1558483990422070,0,"Day,Snow,Bad lighting"
23203,2922309829144504838_1840_000_1860_000,1558483990422070,1,"Day,Rain,Bad lighting"
23204,2922309829144504838_1840_000_1860_000,1558483990422070,2,"Day,Clear,Bad lighting"
23205,2922309829144504838_1840_000_1860_000,1558483990622079,0,"Day,Snow,Bad lighting"
23206,2922309829144504838_1840_000_1860_000,1558483990622079,1,"Day,Rain,Bad lighting"
23207,2922309829144504838_1840_000_1860_000,1558483990622079,2,"Day,Clear,Bad lighting"
23208,2922309829144504838_1840_000_1860_000,1558483991022131,0,"Day,Snow,Bad lighting"
23209,2922309829144504838_1840_000_1860_000,1558483991022131,1,"Day,Clear,Bad lighting"
23210,2922309829144504838_1840_000_1860_000,1558483991022131,2,"Day,Clear,Bad lighting"
23211,2922309829144504838_1840_000_1860_000,1558483994822274,0,"Day,Clear,Bad lighting"
23212,2922309829144504838_1840_000_1860_000,1558483994822274,1,"Day,Clear,Bad lighting"
23213,2922309829144504838_1840_000_1860_000,1558483994822274,2,"Day,Clear,Bad lighting"
23214,2922309829144504838_1840_000_1860_000,1558483995222402,0,"Day,Clear,Bad lighting"
23215,2922309829144504838_1840_000_1860_000,1558483995222402,1,"Day,Clear,Bad lighting"
23216,2922309829144504838_1840_000_1860_000,1558483995222402,2,"Day,Clear,Bad lighting"
23217,2922309829144504838_1840_000_1860_000,1558483995422421,0,"Day,Rain,Bad lighting"
23218,2922309829144504838_1840_000_1860_000,1558483995422421,1,"Day,Clear,Bad lighting"
23219,2922309829144504838_1840_000_1860_000,1558483995422421,2,"Day,Snow,Bad lighting"
23220,2922309829144504838_1840_000_1860_000,1558483995622421,0,"Day,Clear,Bad lighting"
23221,2922309829144504838_1840_000_1860_000,1558483995622421,1,"Day,Clear,Bad lighting"
23222,2922309829144504838_1840_000_1860_000,1558483995622421,2,"Day,Clear,Bad lighting"
23223,2922309829144504838_1840_000_1860_000,1558483996022346,0,"Day,Rain,Bad lighting"
23224,2922309829144504838_1840_000_1860_000,1558483996022346,1,"Day,Clear,Bad lighting"
23225,2922309829144504838_1840_000_1860_000,1558483996022346,2,"Day,Clear,Bad lighting"
23226,2935377810101940676_300_000_320_000,1554305593814832,0,"Day,Rain,Bad lighting"
23227,2935377810101940676_300_000_320_000,1554305593814832,1,"Day,Clear,Bad lighting"
23228,2935377810101940676_300_000_320_000,1554305593814832,2,"Day,Clear,Bad lighting"
23229,2935377810101940676_300_000_320_000,1554305594214861,0,"Day,Snow,Bad lighting"
23230,2935377810101940676_300_000_320_000,1554305594214861,1,"Day,Clear,Good lighting"
23231,2935377810101940676_300_000_320_000,1554305594214861,2,"Day,Clear,Bad lighting"
23232,2935377810101940676_300_000_320_000,1554305594414833,0,"Day,Rain,Bad lighting"
23233,2935377810101940676_300_000_320_000,1554305594414833,1,"Day,Clear,Good lighting"
23234,2935377810101940676_300_000_320_000,1554305594414833,2,"Day,Rain,Bad lighting"
23235,2935377810101940676_300_000_320_000,1554305594614758,0,"Day,Rain,Bad lighting"
23236,2935377810101940676_300_000_320_000,1554305594614758,1,"Day,Clear,Good lighting"
23237,2935377810101940676_300_000_320_000,1554305594614758,2,"Day,Rain,Bad lighting"
23238,2935377810101940676_300_000_320_000,1554305595014483,0,"Day,Clear,Bad lighting"
23239,2935377810101940676_300_000_320_000,1554305595014483,1,"Day,Clear,Good lighting"
23240,2935377810101940676_300_000_320_000,1554305595014483,2,"Day,Rain,Bad lighting"
23241,2935377810101940676_300_000_320_000,1554305598817004,0,"Day,Clear,Bad lighting"
23242,2935377810101940676_300_000_320_000,1554305598817004,1,"Day,Snow,Bad lighting"
23243,2935377810101940676_300_000_320_000,1554305598817004,2,"Day,Clear,Bad lighting"
23244,2935377810101940676_300_000_320_000,1554305599217718,0,"Day,Rain,Bad lighting"
23245,2935377810101940676_300_000_320_000,1554305599217718,1,"Day,Snow,Bad lighting"
23246,2935377810101940676_300_000_320_000,1554305599217718,2,"Day,Clear,Bad lighting"
23247,2935377810101940676_300_000_320_000,1554305599418040,0,"Day,Clear,Bad lighting"
23248,2935377810101940676_300_000_320_000,1554305599418040,1,"Day,Clear,Bad lighting"
23249,2935377810101940676_300_000_320_000,1554305599418040,2,"Day,Clear,Bad lighting"
23250,2935377810101940676_300_000_320_000,1554305599618430,0,"Day,Clear,Bad lighting"
23251,2935377810101940676_300_000_320_000,1554305599618430,1,"Day,Clear,Bad lighting"
23252,2935377810101940676_300_000_320_000,1554305599618430,2,"Day,Clear,Bad lighting"
23253,2935377810101940676_300_000_320_000,1554305600019313,0,"Day,Clear,Bad lighting"
23254,2935377810101940676_300_000_320_000,1554305600019313,1,"Day,Clear,Bad lighting"
23255,2935377810101940676_300_000_320_000,1554305600019313,2,"Day,Clear,Bad lighting"
23256,2935377810101940676_300_000_320_000,1554305603824484,0,"Day,Clear,Bad lighting"
23257,2935377810101940676_300_000_320_000,1554305603824484,1,"Day,Clear,Bad lighting"
23258,2935377810101940676_300_000_320_000,1554305603824484,2,"Day,Clear,Bad lighting"
23259,2935377810101940676_300_000_320_000,1554305604224498,0,"Day,Clear,Bad lighting"
23260,2935377810101940676_300_000_320_000,1554305604224498,1,"Day,Clear,Bad lighting"
23261,2935377810101940676_300_000_320_000,1554305604224498,2,"Day,Rain,Bad lighting"
23262,2935377810101940676_300_000_320_000,1554305604424473,0,"Day,Rain,Bad lighting"
23263,2935377810101940676_300_000_320_000,1554305604424473,1,"Day,Clear,Bad lighting"
23264,2935377810101940676_300_000_320_000,1554305604424473,2,"Day,Rain,Bad lighting"
23265,2935377810101940676_300_000_320_000,1554305604624446,0,"Day,Clear,Bad lighting"
23266,2935377810101940676_300_000_320_000,1554305604624446,1,"Day,Clear,Bad lighting"
23267,2935377810101940676_300_000_320_000,1554305604624446,2,"Day,Rain,Bad lighting"
23268,2935377810101940676_300_000_320_000,1554305605024383,0,"Day,Clear,Bad lighting"
23269,2935377810101940676_300_000_320_000,1554305605024383,1,"Day,Clear,Bad lighting"
23270,2935377810101940676_300_000_320_000,1554305605024383,2,"Day,Clear,Bad lighting"
23271,2935377810101940676_300_000_320_000,1554305608825169,0,"Day,Clear,Bad lighting"
23272,2935377810101940676_300_000_320_000,1554305608825169,1,"Day,Clear,Bad lighting"
23273,2935377810101940676_300_000_320_000,1554305608825169,2,"Day,Rain,Bad lighting"
23274,2935377810101940676_300_000_320_000,1554305609225154,0,"Day,Clear,Bad lighting"
23275,2935377810101940676_300_000_320_000,1554305609225154,1,"Day,Clear,Bad lighting"
23276,2935377810101940676_300_000_320_000,1554305609225154,2,"Day,Rain,Bad lighting"
